;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
424;66.295.061/0001-31;66.295.061/0001-31 - PIONEIRA LC SERVICOS ELETRICOS LTDA;1;870.0;870.0
425;66.540.405/0001-20;66.540.405/0001-20 - ESTRUTEC LTDA;2;1860.0;930.0
426;66.582.784/0001-11;66.582.784/0001-11 - NTI Brasil Solucoes Ltda;1;15797.52;15797.52
427;66.686.119/0001-78;66.686.119/0001-78 - MAYCON VICTOR DE ANDRADE;1;5000.0;5000.0
428;66.717.719/0001-56;66.717.719/0001-56 - PATOS HIDRAULICA LTDA;5;9560.0;1912.0
429;67.100.314/0001-37;67.100.314/0001-37 - 67100314 MARIANE CRISTINA DOS SANTOS;1;7400.0;7400.0
430;67dfeb16b0a7fa22bbd216821a2b14f35d769f049e8e9a1af01d2be454b9999c;***.555.076-** - GASPAR ALMERIO MACHADO;2;707.2;353.6
431;68209dcc1d90a299e327fff86035200a4409bddbc7e3484336cd340eed9de695;***.017.556-** - JOSE PACHECO DE FREITAS;5;61241.81;12248.362
432;69469607500270c3acc435f44ee252a4583f68358cdede72654b0a40b1342612;***.974.986-** - CARLOS ALBERTO COELHO;1;91.94;91.94
433;6c22ea5c861c3da1be8b07164865dc2c30543015b6c72da9c7de63e23e261cdc;***.113.666-** - PAULO JOAO CAETANO AMORIM;5;102710.67;20542.134
434;6d2dbab17879a2625ddb1d9d8e9a502452a0cfe2e63d4f5275dfd55ea299ae7e;***.181.095-** - RADIJA SILVA MARTINS;3;781.3;260.43333333333334
435;6ea64432da291cf0ae52cdb77877fd01d5f61a0a72f49f89388cb7caa48b15a5;***.320.576-** - MARCELO DOMINGUES VIEIRA;13;13718.2;1055.246153846154
436;6eaac054eb77b09c47eb1160bf987407c6398d557f1c3fce39fc674fa64d28ac;***.798.696-** - BEKIANE KATHIUCE FERNANDES SANTANA;1;393.6;393.6
437;6eeacc3233d4d7358acd7c7612ad8f91d44e753f6a4124fe2b35c7c62f0f115f;***.616.726-** - BRUNA GONTIJO RIBEIRO DA MOTA;1;0.0;0.0
438;6fed10da22021f9011473f7b63243efcb2217fe4fe0dee9a4cac6669ec0ca79b;***.322.646-** - PAULA HELENA APARECIDA NUNES;1;60.0;60.0
439;70b814dd46ac2c9454f799803e69ee1d4a8af8fdb065231260997038d9bad81d;***.236.066-** - ANA CLARA FONSECA CARNEIRO;1;134.84;134.84
440;71.052.559/0005-37;71.052.559/0005-37 - BELMICRO TECNOLOGIA S/A;2;63863.48;31931.74
441;71.208.516/0001-74;71.208.516/0001-74 - ALGAR TELECOM S A;21;26657.67;1269.412857142857
442;71.297.899/0001-02;71.297.899/0001-02 - COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO OESTE MINEIRO LT;1;28200.0;28200.0
443;71cd742fb944fa145274dbff74e91daaec0d473c87a97b68444ff139b640e015;***.212.096-** - PAULO HENRIQUE RAUSIS NASCIMENTO;4;1187.35;296.8375
444;71f25e949f2e48c3e81a4eb44428b4d762d5b555252e03980f9ff2e36186b9e7;***.553.986-** - ALFREDO GONCALVES CARNEIRO;6;11233.56;1872.26
445;724a9101c02c6466870cc0158e645e78f265dc1a3b9f651ff3c3adf2bcffbecb;***.230.438-** - ADAUTO PEREIRA DA SILVA;2;10028.0;5014.0
446;73.471.963/0130-44;73.471.963/0130-44 - SENAT - SERVIÇO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;1;1000.0;1000.0
447;73b0e82bc4b231bd25f595cfeeefad63110aeff02d04994457e27a481307406b;***.741.176-** - GRAZIELE DOS SANTOS OLIVEIRA;3;700.8;233.6
448;73eb27e7aec6e35729355dd6fa3738f534cf8d94791bd14ca82db0ccb5408ee9;***.069.476-** - LUCAS DOS SANTOS PEREIRA;1;3500.0;3500.0
449;756be90cf8bdc032058719003826906d7c395a2e2576187bca8bd4ba015675c1;***.167.186-** - CARLOS AUGUSTO RODRIGUES SILVA.;3;12897.0;4299.0
450;76778fe6bbd416a1cf45c69e1213ee6e3ba0d138278fe70dfc578e2d830a4dc6;***.304.906-** - ELVES CARLOS BORGES;1;393.6;393.6
451;76a5c46fc8aab5070109cc9f8761b923bbdb2d92f8f0ea28848c9f11d44aa4b6;***.752.776-** - KAMILLA MARISSA SANTANA;1;60.0;60.0
452;76e0117c3b4606da7fcd47d508b5dfa9f1720ed59a5a0846d05cad48ad5b53f3;***.224.026-** - VICTOR NATAL DA SILVA;1;47.19;47.19
453;77d65ec108c61788a2bb7901613c1b6d436c747be82da91d104038145f785804;***.586.096-** - AGOSTINHO CAZECA SILVA;3;7774.0;2591.3333333333335
454;78fa34e0f2a7c815b2020e9c8f0be710fec533dc74e9691919382b1a8e0ee4d1;***.123.756-** - ROSANA APARECIDA FERNANDES BRAGA;2;212.7;106.35
455;79b386750c41f873c7f709fc2f2332b8e999d407d9354aead76acb2bc96ce79e;***.458.446-** - TADEU APARECIDO PERES;1;10000.0;10000.0
456;7ac8898daee575aacfce97fd400b58f0c72d2dab5daa61f340cdbc602933f774;***.580.616-** - FERNANDO JOSE DO AMARAL;3;19174.0;6391.333333333333
457;7c3e72babae9e03f691e6776301f4387adb3da8a296364499e7f048940542ae4;***.202.506-** - MOACIR ROSA DE OLIVEIRA;5;72830.13;14566.026000000002
458;7d6146af47d33125849ed16e72ab287668ccce9102e49feb08c3f7717d02d824;***.335.656-** - JOSÉ JEREMIAS DE SANTANA;1;253.6;253.6
459;7e68fd60ea17bc668f293a403085b6c94490c3f4a31c3928aa1b6ef6d51efa1a;***.022.346-** - EUBER LUCIANO BORGES;1;5000.0;5000.0
460;7e9055882dfb83df8e6e31a9d48bc5bad21c3a1c1241df058fac7b3cec714e15;***.416.586-** - MARFISA DOLORES RIBEIRO;2;707.2;353.6
461;804303981a619db260d15beed33613466542768a5061ce065fc592d524e4c479;***.090.106-** - JOAO VITOR SOARES DO CRATO;3;287.65;95.88333333333333
462;8077be070d78d77a983b8470d3fab75f07acf7e0acc3d19496d0a3e7a6ff25e8;***.028.206-** - JOSE WILSON AMORIM;8;9869.33;1233.66625
463;82b6b7c5972727ddf2b186be5755de804cabfd1a6587c0a0a4d37373cbb13a0f;***.823.796-** - GABRIEL VINICIUS DA FONSECA CARNEIRO;1;405.0;405.0
464;82bd487424cc686b927fa0c2eed979100a606651ae11e93fa19471d04c04f475;***.428.956-** - MAX BRIAN DE SOUZA;4;38000.0;9500.0
465;82cd58618785075335fe7a51539f4c66a88ac6b7be84bee067a766e630d38cf1;***.230.456-** - MARCELO MOREIRA DE SANTANA;1;173.1;173.1
466;82dab6a96fc8b68536e8c3d5d2e92b87dddb9fa06807dae3219002fc0aa38c40;***.449.766-** - ADÃO FRANCISCO DA MOTA;3;389.34000000000003;129.78
467;850e731984e84aa1f5862631dead6b54083856c791080875291cb330583a788f;***.343.346-** - MARIANE BUZINATO BRAGA;2;467.2;233.6
468;86.610.706/0001-90;86.610.706/0001-90 - ELÉTRICA POLIGONAL LTDA;2;1815.0;907.5
469;86dcddceef16dd0873f46554bc911a744afb119e35077e990ad98239ce3a133a;***.134.836-** - JOSE JOAQUIM DE LIMA;3;9240.0;3080.0
470;86e6b139009a9554c6bff5367064c3ba89f282e5c523935d408e8bb39892b0ac;***.655.986-** - DEBORA CAROLINE VITORINO SILVA;1;353.6;353.6
471;87.510.475/0001-06;87.510.475/0001-06 - COOPERATIVA DE CREDITO INTEGRACAO ROTA DAS TERRAS   SICREDI;1;1410.0;1410.0
472;87039a102a773be2ea285714040546742f73f5c0b76054cd21ee223b0442df12;***.974.206-** - GERALDO JOSE MACHADO;5;51199.34;10239.867999999999
473;88171b93f18c151cd8ca70d4a7b275e207bc5faf725a81dd8585ba448462f28b;***.454.966-** - JOAO PEDRO DE CASTRO MARQUES;1;2250.0;2250.0
474;89be07272c0350a104e5af6904416df1c2a3e40ffdd6009cdc8b9822cb4ed3bc;***.792.736-** - ISAIAS LEAL DE ARAUJO;6;698.73;116.455
475;8a6ac10ebfdec485aa45fe450f70af3f0ffeb3c034e477d060ebcf1c5eaa8da7;***.993.026-** - VINICIUS GABRIEL DE MAGALHAES RODRIGUES;1;129.78;129.78
476;8ab0afc770e79a515aa4ea5aae6e946fef72c6251d15c5e0e3f7023da1300b4b;***.356.996-** - PAULO HENRIQUE PEREIRA ROSA;3;355.33;118.44333333333333
477;8ce4267681152139a696a7f3712ef6247bb2c5d3fb67d79053cab7f7ef408258;***.071.016-** - JOSE JUNIO MARTINS;1;674.2;674.2
478;8d302df250242bb922d42235ffa25cb5d4b3fb3e9464ced050cd0409b63973e1;***.906.806-** - MARIANE CRISTINA DOS SANTOS;1;2520.0;2520.0
479;918764db0942e416f3dcee65eebd05caf3e00e71a325f24e1e73eb3d28e10d1e;***.004.006-** - ANA PAULA MACHADO;1;393.6;393.6
480;93.899.359/0001-23;93.899.359/0001-23 - METALURGICA VENANCIO LTDA EM RECUPERACAO JUDICIAL;3;26517.18;8839.06
481;9356b9587581408a43c8092c69a910fdf3598867b14021b9e11fad3a663f2ca6;***.881.066-** - CRISTIANO RODRIGUES DE AZEVEDO;3;10399.0;3466.3333333333335
482;93b54bedd63d18d99ea4e1bc559cea39ceba71f57df54c5682113d9177cb0214;***.446.123-** - CLAUDIA LIMA OLIVEIRA;2;196.14;98.07
483;977ee9e500996227e98efdfa2977b2989561454b0b27343150b0d66aea5bc12d;***.694.766-** - MADALENA MARIA DE ARAUJO;1;94.39;94.39
484;99e881e58cf3eab45e29c25f25836de4154f374fcfe78921277e6ea49eeff8a1;***.240.436-** - JESSICA FRANCIELLE VIANA DE MAGALHAES;1;353.6;353.6
485;9ce04798e0a53f344327e35e816cc684e13533932a9a50c3eeee7ce8b3e08575;***.625.196-** - Elmo José do Nascimento;1;36000.0;36000.0
486;9db846709ca7c0cf87a6b88e4f03ede6d76bfd8a1f76402c9ef53cafab3f1c52;***.343.736-** - ROBERTA FARIA DA MOTA;1;60.0;60.0
487;a0db0a6a13a2f6ac7f36124ba0d40a4504ab9bf2402f069b03c9dda14e0783ae;***.545.286-** - JESUSMAR VASCONCELOS DE LIMA;1;129.78;129.78
488;a1b7ac74379cc187745419c40f443329214fe572df5615467fe4bd4415ccce05;***.239.076-** - LUANA DA SILVA COTA;1;145.83;145.83
489;a3319ea7e3d028a0a0d4f6885960fa153876cea81265d8f2dba1af1b8d296268;***.542.306-** - ALMIR ALVES BRAGA;1;353.6;353.6
490;a3b2c5c8e5fda7cf0f919d6ba02cc6625fb51f91f11afc93d6196368605633ff;***.038.936-** - STANLEY HARRISON FELICIO;1;10000.0;10000.0
491;a5206bc6e20dbaa14db9d14c29bb15a09395abf1b49aebacc364c4f337f6c194;***.598.716-** - DENICE MARCELA SOARES;1;60.0;60.0
492;a62e533f952a0ade557a24081371c0b749d5b33cd78883b7b705c569e4ad244d;***.648.266-** - EDNEI LÍCIO DA CUNHA;1;388.66;388.66
493;a78ebd4d71eab1121e3d4a0f670193054628dc907aaeb5add38f374e7209c621;***.628.486-** - VITOR DOS REIS AMORIM;6;80722.73000000001;13453.788333333336
494;a7c00d8be9c04005597dc39e823a70d5d41e2e3a31b4d134bc1cc1919675cbb5;***.843.566-** - GABRIELLY LORRANY CARNEIRO AMORIM;2;54.14;27.07
495;a84ae21e5bbd472212db4c82c1dcaa7675850fc5804eed0275aa9381c973ad5c;***.802.446-** - DÁRIO FERREIRA BABILÔNIA;3;9240.0;3080.0
496;aa487a8eeeb40656c9391bbade047aff9ed361e330ccd955c59b0bed93a9c2e6;***.687.306-** - CAMILA MELO BRAGA;1;61.29;61.29
497;ad22fb4561e7aa0e3f3dfbcebf1cf1a03b1443d6c6a3e08eb05c6eee7e888b26;***.068.466-** - FABRICIO JOSE BRAGA DE MAGALHAES;3;257.42;85.80666666666667
498;ad4ed860a6113f53ed1b7ba89890a14a9f4859b3ba735ee5883b9e953a369824;***.264.046-** - DALILA ONOFRA NUNES;2;163.07;81.535
499;b190768911097341de3db793148be3b95c1d820bab8b0b2ae1bb701f8a41074e;***.330.476-** - MARIA PERPETUA ALVES BORGES;1;369.58;369.58
500;b2afc82aeecae6ccd94cf9b9c80896f05d30e2f4bee6aaba4a36dd0c31b6d33b;***.744.956-** - KELLY CRISTINA DE SOUSA;1;33.6;33.6
501;b2cc44db87e30d367aecbcb03c0ba4269b10bdf2992e4e3da288649aefa0fa35;***.963.576-** - LUCIANA APARECIDA NAZARIO DA SILVA;1;253.6;253.6
502;b438a995a6a915d307d862010bfcc32da8aefe1ec94e661f0b2178353908ec59;***.471.346-** - NEIDE SOARES DA COSTA;1;353.6;353.6
503;b5916c24981fa6c55f88f3ca2006b6d4602761204d3fead7ea24322c57c8792f;***.034.526-** - ILMA APARECIDA MARQUES;1;452.16;452.16
504;b674a54ab18145bb610ba834b36437533f59801ef20c86aa04e8a9c5cd04d3aa;***.857.636-** - MARLON CESAR VIEIRA;1;10000.0;10000.0
505;b6aa98e564cb4a69889339c6acdb7f4faca164f922aa1157b1b361a02fcfafd5;***.283.696-** - DOUGLAS REIS;3;12624.0;4208.0
506;b6e8662dc004a041747dc79d92c20a5ab66a57e3cbd011de458061c77fa5154e;***.187.756-** - DENIS FRANCISCO NASCENTES;3;1060.8000000000002;353.6000000000001
507;ba9228664ad30149b29b16c89eeb39037512fde943326f37293c3d667c36fa1a;***.380.316-** - Ronaldo de Matos Braga;1;16242.6;16242.6
508;bb5dc8365331c77d7d537ddb78445225f7e86543037cf001267e8774c7113efe;***.630.936-** - ANTONIO DE LIMA FERREIRA;5;64765.14;12953.028
509;bbb8c4b8ae78fdadfcdabb805510c6fd9a048bdd02285f1e9009a3d18de518ec;***.556.006-** - ADEMAR PEREIRA DE MELO;1;1180.8;1180.8
510;bc10d097f5351c08eea444d6047a8840a2ac594358fed60f11d5f7d5cdede385;***.136.706-** - ALAOR MACHADO BRAGA;1;336.0;336.0
511;bc9df2568f302847410db99c06cc3469c147d073d134b8d31c2f757bbe9f9b96;***.713.886-** - MIRIAM ALVES DOS SANTOS;4;1943.87;485.9675
512;bcfb02e01fb2dee6e6008d7dc4d9c2e5ea4bc77206af4915b45490fca524e72a;***.349.576-** - Marizete Natalina Buzinato Braga;2;19000.0;9500.0
513;be0202bbed97a119d9e8aa094bcf46e1784fa5ee2dca4819c51116969e454b35;***.463.516-** - CLENIO JOSE CARDOSO;3;290.53;96.84333333333332
514;bf2fa569f25781225fd5dcb676ef5aed3c8cad8655c57b106fa8f50399bde57b;***.066.026-** - WILLIAN JOSÉ MACHADO;16;7545.700000000001;471.60625000000005
515;c09a1a44b0c3fcb8b4245d22f55a46884d8e06dd1c0de33605beabf1e10beff3;***.538.966-** - LAIZ KAROLINE DE MELO;1;471.94;471.94
516;c2381da6ee071a5b89ee6b90c9e7aed966c939e6802705de94504f32e4e2d43d;***.588.846-** - ANA PAULA ALVES;1;471.94;471.94
517;c316e63ca456866c4cdcc6faebb4c391710cbc4cf9885ab6f8c60521e3ebe4f3;***.044.426-** - IVAN FERNANDES DE OLIVEIRA;3;9240.0;3080.0
518;c35618456df5d15c9a7ec831f26d5958f457e87d85f8b29c9b4bcb654a916e0b;***.118.416-** - LAURA ELOISA BRAGA NASCIMENTO;1;60.0;60.0
519;c5131446c5ceffab9ec32bf02aa7d333105cd0a13b995732cc30eb2dc196e535;***.691.836-** - LAURO ALEXANDRE BRAGA;4;10630.79;2657.6975
520;c7c83addfee98b0c29211921cef7c0f536d7e2e3f5e906ae88293f6802e3ff01;***.978.806-** - JULIA BORGES DE OLIVEIRA;1;50.87;50.87
521;c7d0b0f68ef0f9304dede06fbad384464ccc6625c6136d60d393b0fcd7feb98f;***.872.586-** - IRENI CONCEICAO MAGALHAES;4;934.4;233.6
522;c90c045af6dd3964e488f1d2cef53ba21b39b1359dbe871714b4c2b254e63fd2;***.914.046-** - CLEITON DE OLIVEIRA MATOS;1;300.88;300.88
523;c914fe001d7069992fc910a15f14a64f5be9cb939c1366b7d1c583618c78931e;***.494.616-** - LARISSA NUNES SILVA;1;134.84;134.84
524;c95bdbf519a16bb90cc32b0859ff842f49d68dd58bde32ee1a79c62491e8a871;***.725.746-** - MARCIO DA SILVA SANTOS;7;1940.28;277.18285714285713
525;cbddfc780f71e21a7ba00e743315b825f68d78235170b0335fea4a7ee8349959;***.684.936-** - DALIANA MOREIRA NUNES;5;5372.42;1074.484
526;cc211dcaa8252d5e418214331b8af9a4a6b9577a9f95aa20aec6ce4bc6470948;***.680.366-** - MARIANA RODRIGUES MELO SILVA;1;1011.3;1011.3
527;ced12ac410eddb8c54bc1d0d39847057eaf44311decb80b4e463405baee6cea2;***.140.856-** - RENE ANTONIO RODRIGUES DE LIMA;7;3355.44;479.34857142857146
528;cf906936ab85124e6720663ec21c8ca478252c41d611199408677f3686f4286a;***.701.036-** - WELINGTON DJALMA RIBEIRO;1;353.6;353.6
529;d0ea0e92a67e2fa38bdb8e557a4cb05fca8c309c987617959a0d1a4debbd1421;***.280.576-** - SEBASTIAO DE LIMA FERREIRA;5;42815.83;8563.166000000001
530;d10e887fe56444da2f6041e334c9ed535a9dc7f0f6d0cd1e8cd90d48e4c70841;***.669.166-** - EDILAINE MARIA DE SOUSA;1;70.0;70.0
531;d122efd1e638bfbb63ceac464b08db56c4515b1d463c2ca31d223f3af28ee86c;***.393.586-** - GABRIEL CORREA SANTOS;1;36.13;36.13
532;d68e0aef52a55d16cdd06c0ae58e403026573f8ff5e3c4186ef816ffca955946;***.263.026-** - NAYANE REIS;3;12624.0;4208.0
533;d7d6fc9412359fa372e22b09e0a75fdc54a36e6bbed8cea193faa9c645c80921;***.217.656-** - OSWALDO CESAR COUTINHO JUNIOR;1;45.97;45.97
534;d83d1839284aa7d7d80ec99d07d242bc3f46107f08abbc48d05745f294fbeb51;***.444.296-** - ONIVAL BERNARDES DA COSTA;4;10483.2;2620.8
535;dacb88b66e8c8479b91116f64547ed398ac8cf2bab204550f87049bb8b97ef30;***.908.506-** - DILQUE ROCHA MOREIRA DE ARAUJO;1;99.0;99.0
536;dcafaa510e2c8760706579761efb3be0094d983f4d4f30fd602d03cdb64b02fb;***.429.801-** - ANA PAULA BATISTA DA MOTA;1;99.0;99.0
537;dec0550518da9e657d56e91af3df20d50b7dfb87d2f3dca70c693051241d11d5;***.619.266-** - SEBASTIAO ANSELMO GOMES DOS SANTOS;3;10434.0;3478.0
538;dfef8aac8ec541b12465e48339b03158dd07bd31588a8b2978a566498d673c6e;***.933.196-** - GERALDA MARIA DE ANDRADE;1;781.76;781.76
539;e04d4317d075e8fc524f693c1017a2225d2f60eadb336a5bc8d89a636d04a8e8;***.396.016-** - FABIANA FERREIRA DA FONSECA BRAGA;1;528.43;528.43
540;e0e6a0b3c38457f2c38982c1b6177ff7ea9c2fc88ab034a7014439031c791bb3;***.872.776-** - LAISA LARA MACHADO;2;799.8499999999999;399.92499999999995
541;e1c73f06cffe5318cfd87626a2ff25f4bc2196c83a7792ba94947b4787420a7c;***.768.836-** - KELEN DE DEUS BRAGA ALVES;2;33000.0;16500.0
542;e3b23ba8860a7e8af7e3fc4805f092c66853f3ad2beaad1900131ad280fcd44f;***.914.536-** - LEONARDO PINHEIRO DE AMORIM;4;934.4;233.6
543;e41cbd474100832077a3452b9e5ba29bcfb3e7cf31bbb769ec5bbc0cbcbdfb66;***.750.276-** - JHONE MOREIRA DE SOUSA;4;1447.27;361.8175
544;e787c222de6ed6fd8a5818b6b14ff79392c441cca450fb6b7864c9f04db8a9ed;***.323.126-** - GESIANE MARIA DE ANDRADE;1;235.05;235.05
545;e7d44ddeaff04d5526d061bc66892be4c038bc9c6abb527545c49b9f461ced37;***.106.896-** - ALAIR SOARES FERNANDES;1;393.6;393.6
546;e9782914e0332bf711325eaba9c344c2766d9bd8e44bc9044515738d1b046c64;***.998.096-** - MARCIO CESAR BORGES;1;173.61;173.61
547;ea744ae5246fa1d0bc1a6c307891f4198b01b10873b0f9bb05af4511a477c23c;***.875.836-** - RONE CESAR DE OLIVEIRA;1;83.02;83.02
548;eb1185662dcd8dd0db88ba61c4dd5151438f56086f2a80ceccca79793ad47df6;***.122.776-** - TALITA BLANCHE SILVA ARANTES;1;235.2;235.2
549;ec13026709443837cb4792534b4a5c2bb20f37f75e077a991f7e7f1ed9ca76b0;***.271.246-** - LAURO RIBEIRO DE MENDONÇA;1;10000.0;10000.0
550;ec8b2ffdd0795ca4d6b051bc7fb2578f8cdedef99f1c9ce699ff8e728437284f;***.418.636-** - ADILSON SOARES DE OLIVEIRA;1;94.85;94.85
551;ed52d589baa6a11b936717060cdae25fbd70ed7147f1662fad9911331f495eed;***.216.326-** - RODRIGO DE LIMA BRAGA;3;400.41;133.47
552;ee18e342289472a6f6b83324fb6bf84fbcb5adf876722d096ac6abf7fd4d85b6;***.108.896-** - MADALENA MARQUES GUIMARAES;1;100.8;100.8
553;eee8dbf08a885bdca144df39ea66a707c7aede208eaf286e3f03c37d0b8e8141;***.464.586-** - ELENICE GONCALVES DA SILVA;4;495.09999999999997;123.77499999999999
554;f0e4f5e58349c64f1c800bb6e8e2347e51ab01ecbb6f42e21edae87ce63ec13a;***.142.566-** - ROGERIO WENDERSON FERREIRA CAIXETA;1;10000.0;10000.0
555;f104579569ae1e86819a1596af85c24ce3e305da33812c8363fb017ef8aaa68f;***.213.386-** - FILIPE DE SOUSA;1;61.29;61.29
556;f28e2fda0ebd465ac69257dcc94e3e1fc2a3bd99a53ac9f3f14b91024d6c0a22;***.011.496-** - KARINA MARIA DOMINGUES DE ARAUJO;1;32.7;32.7
557;f5137a01be92b7bef118a5781857980aef5d175f34193a8b7cfbc0962c6d0b1f;***.954.266-** - CELIO GERALDO ALVES;10;365.48;36.548
558;f898b6a56733948c7fe27ccb1b8528ed152ed3870c745068e799ddb5e6486691;***.907.006-** - ANDRESSA DUARTE DOS SANTOS;1;781.76;781.76
559;fa9289d5957e25f13ea34f89d1972441497a53f8d246f0fbf948bb44241b0d9e;***.913.136-** - FATIMA ALVES;1;153.23;153.23
560;fb6c8e03a22eabcf95c9f455e25a983700e78ac175ddf1c16d3b34a94588d4c1;***.743.696-** - ERIKA CRISTINA NUNES  MOREIRA;4;342.31;85.5775
561;fc7618daabf3a833430ce9e55caea5f0f1eba4941b53a9941d8ded86ce69f826;***.912.806-** - JULIANA BORGES DA FONSECA BRANDAO;4;4644.44;1161.11
562;fde6f86e25019084bff40a68a547245d8f0a76f80d19123eebe056220a26182a;***.370.956-** - EDILEUZA RIBEIRO DA SILVA;1;168.0;168.0
563;fee791f8c664a54cb14c023f1c3d24ff8ad30535196d114e0d00c50e804d22a9;***.331.236-** - ELZA PIRES DE MOURA BORGES;2;19000.0;9500.0
564;ff3c9d0319cc26479d8b351858782a42ae15a159d5cd56a6c1d650335afb426b;***.228.086-** - CLEIDE IRENE A DE OILVEIRA;1;70.0;70.0
565;ffa1d38f8ba25268418da697faa519f2b90e0ceee2669645964d01fc4b1c1431;***.790.846-** - VALMIR EUSTÁQUIO CANEDO;3;11572.0;3857.3333333333335
