;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
388;df1724fe17ca07655d99ec500c8ea9be6f0306cac1ab836c64de62405066fdd0;***.550.136-** - MARCIA EUNICE DE BARCELOS;4;1410.5;352.625
389;e04d4317d075e8fc524f693c1017a2225d2f60eadb336a5bc8d89a636d04a8e8;***.396.016-** - FABIANA FERREIRA DA FONSECA BRAGA;1;94.39;94.39
390;e092132b6c2c800e5cb5922f99875d9be70de55ee65496dacacc77a9f7c609a9;***.508.726-** - POLIANA MATOS DE ANDRADE;1;353.6;353.6
391;e0e6a0b3c38457f2c38982c1b6177ff7ea9c2fc88ab034a7014439031c791bb3;***.872.776-** - LAISA LARA MACHADO;2;1255.54;627.77
392;e1199466fa5522202718dcad9418e771e03ea2f7910fab9d3a8d2faa6300b1b7;***.917.386-** - LAZARA ABADIA RIBEIRO GONCALVES;1;353.6;353.6
393;e29fa15346b2ee5f6b8a32cbe9f8b075f67772213ea15f8e24255c3db48a8e3c;***.479.656-** - LUANA NATALIA SOARES DE ARAUJO;1;0.0;0.0
394;e3b23ba8860a7e8af7e3fc4805f092c66853f3ad2beaad1900131ad280fcd44f;***.914.536-** - LEONARDO PINHEIRO DE AMORIM;3;700.8;233.6
395;e41cbd474100832077a3452b9e5ba29bcfb3e7cf31bbb769ec5bbc0cbcbdfb66;***.750.276-** - JHONE MOREIRA DE SOUSA;4;1963.73;490.9325
396;e61df304fafd40ded73d00684af6e49bebcd49edea9c165cfd2fa97bf7b0c2ad;***.691.506-** - AMARILDO MARIANO DE OLIVEIRA;2;390.84000000000003;195.42000000000002
397;eaba9851a36d4e68379b48a64135e3fbf0bc99505abcb49c4f65383c03f365cc;***.445.896-** - LUISA LAURA FERNANDES;2;8219.85;4109.925
398;eb1185662dcd8dd0db88ba61c4dd5151438f56086f2a80ceccca79793ad47df6;***.122.776-** - TALITA BLANCHE SILVA ARANTES;4;638.4;159.6
399;eb1721747497b11610d659367dc4908661535b7cfb0c2277ea84c47b29b4310e;***.478.566-** - DELMA MARIA DOS REIS;2;33.6;16.8
400;eb272363a9bed41b5e8674e197b7104bbcf5a2944e044552c4c074803a7ac200;***.993.156-** - FÁBIO MOREIRA DE ARAÚJO;1;0.0;0.0
401;ebf8dc9a7063bba17c8b7be1963bf612adcb3719cc1fb9dc65359437f2f4e68e;***.880.416-** - WANDER JOSINO DA SILVA;1;1379.31;1379.31
402;ec13026709443837cb4792534b4a5c2bb20f37f75e077a991f7e7f1ed9ca76b0;***.271.246-** - LAURO RIBEIRO DE MENDONÇA;18;8450.58;469.4766666666667
403;ec79599f8345666678830281f75d3d9d0ccfe4cff671502d3f1508f9cb43919a;***.536.566-** - ARTHUR CESAR BESSA DE CARVALHO;2;1132.62;566.31
404;ecac261e1a6387d8ea7af2045ebd8731b36dfae0f39b40ed0c5d540bbdf3b7cc;***.432.946-** - MARCELO DA FONSECA CARNEIRO;1;1448.28;1448.28
405;ee67eed693fedca0e85ccc3733d85cb9085a729660ef659d764721a847a4ee7e;***.110.926-** - GILBERTO FERREIRA DA COSTA;2;235.96999999999997;117.98499999999999
406;eedb811ba3b95180699b583f97ced71495ee011f2c0cb835821d23a84681a013;***.618.466-** - MEIRE DE FATIMA FERNANDES;1;0.0;0.0
407;eee8dbf08a885bdca144df39ea66a707c7aede208eaf286e3f03c37d0b8e8141;***.464.586-** - ELENICE GONCALVES DA SILVA;4;1078.19;269.5475
408;f28e2fda0ebd465ac69257dcc94e3e1fc2a3bd99a53ac9f3f14b91024d6c0a22;***.011.496-** - KARINA MARIA DOMINGUES DE ARAUJO;1;681.34;681.34
409;f3b981b8993d169aeccde778271ff6137a7ca3c84450b4be2189725959817dd6;***.398.266-** - EDILENE FERNANDES;2;153.38;76.69
410;f4c466f7e255968dd6d6fa9ec49a53118f4df79781d30e7a4a413ff289eab7fc;***.063.956-** - CAIO PINHEIRO MAGALHAES;3;1332.47;444.1566666666667
411;f5137a01be92b7bef118a5781857980aef5d175f34193a8b7cfbc0962c6d0b1f;***.954.266-** - CELIO GERALDO ALVES;8;619.8;77.475
412;f895e4f47b28aae144fa9f3b35bd32696abb5dc8556736c48527df95a4410ed0;***.856.496-** - VANESSA SOARES DA SILVA;1;781.76;781.76
413;fa9289d5957e25f13ea34f89d1972441497a53f8d246f0fbf948bb44241b0d9e;***.913.136-** - FATIMA ALVES;2;153.38;76.69
414;fad28569261e9388705e849f2c1dc5ef3ee94f5cf532b1b1abd471778b823368;***.599.506-** - BRUNA BORGES BRAGA;1;120.0;120.0
415;fb3c15bc72946ecdd52fb36679b5ab56b84c0b86d123ef11426f419e536b944e;***.986.706-** - NATIELLE LORRANY ALVES LIMA;8;1766.76;220.845
416;fb6c8e03a22eabcf95c9f455e25a983700e78ac175ddf1c16d3b34a94588d4c1;***.743.696-** - ERIKA CRISTINA NUNES  MOREIRA;3;694.23;231.41
417;fc7618daabf3a833430ce9e55caea5f0f1eba4941b53a9941d8ded86ce69f826;***.912.806-** - JULIANA BORGES DA FONSECA BRANDAO;8;4676.57;584.57125
418;fdb6dbaf3391e4b40f7981a27a7131d4316df95f036c82614524ebda22843a4f;***.616.366-** - CLARA MARIA DE MAGALHAES BRAGA;1;165.3;165.3
419;fdb91b9566e0e172267c88b50ac387eb89044ce2b6e0e3a7e85a1e9e258a134b;***.817.606-** - CARLOS FERREIRA BRAGA;1;120.0;120.0
420;fffa7e07b26cf52976147c748d6ec55fb3468f2fdb93d69345d92cacf9c0f4d3;***.133.358-** - AMANDA ANDRADE BUENO;2;153.38;76.69
