;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
410;53.007.444/0001-15;53.007.444/0001-15 - CONSORCIO PFM - REURB;1;565190.27;565190.27
411;53.168.145/0001-62;53.168.145/0001-62 - 53.168.145 EDVALDO DOS REIS MORAIS;1;12500.0;12500.0
412;53.438.403/0001-83;53.438.403/0001-83 - CONVE COMERCIO DE MOVEIS E UTILIDADES LTDA;1;2900.0;2900.0
413;53.627.731/0001-28;53.627.731/0001-28 - COMERCIAL BRAGA E SILVA LTDA;38;116501.03;3065.8165789473683
414;53.737.768/0001-09;53.737.768/0001-09 - COMERCIAL PIRAMIDE ATACADISTA LTDA;12;26884.69;2240.3908333333334
415;53.893.821/0001-60;53.893.821/0001-60 - 53.893.821 PAULA FERNANDA RODRIGUES DE CARVALHO MARTINS;2;3219.01;1609.505
416;5354469b4167ea1dbbd8ed20d6a45bf189c9b1f023043868bd65bfd2e9e05913;***.014.966-** - GERALDO CESAR CAIXETA;2;1388.09;694.045
417;54.772.768/0001-02;54.772.768/0001-02 - LICITAMED SOLUCOES INTEGRADAS LTDA;7;19095.0;2727.8571428571427
418;54c87213ac64e8f3960bcb6267affd45e9c82d9a78632359704a4ae9c5ae4383;***.069.986-** - ISMAEL COSTA MADUREIRA JUNIOR;1;83.61;83.61
419;55b7aa0d63fde095d35ef1a6a1b443c780b650ef30cacf0ed3e2c1957bb23ca0;***.588.616-** - WELLES RODRIGO DE LIMA;8;3045.99;380.74875
420;568ff75d0222a5bebc316ccd34c96717ba6c42b99761f1032c702bbda0831492;***.721.986-** - GASPAR AUGUSTO MACHADO;2;1574.71;787.355
421;57.884.920/0001-37;57.884.920/0001-37 - JR TRIAGEM E RECICLAGEM LTDA;1;29949.0;29949.0
422;572b57ce9846d34bf75414b0e62e440598767718a72a2bca79942048ff9e3de5;***.529.046-** - LUIS PAULO FERREIRA MACHADO;25;2422.2;96.88799999999999
423;57c4e6040e85a79ab3aba6ef86bd44e8be7e52cfe6a3c50750e05ea497bbcd65;***.864.256-** - ALINE DE OLIVEIRA BRAGA;1;0.0;0.0
424;57cebc0a3e3459662dd734429fc1cd1644fc5fccb2d82f8cf916e82adf1fe3ea;***.859.911-** - LUCIA HELENA PALHARES LIMA;2;230.6;115.3
425;5823bcb459a266797827d39e35713fd5e8266b47bc430ff7e44e424f07cfe6ec;***.621.446-** - LARA LUIZA BRITO SILVA;2;131.03;65.515
426;590b90914d0f9ef00b101a222e587302b334805a81a83508f287a1c87f5dce43;***.353.566-** - KARLA MARINA SOARES FERNANDES;5;463.31;92.662
427;59249e11f500048e6c8787771c8aaaccee51acd1deabc44f6b9c9c3945fc0a23;***.037.036-** - DOUGLAS MAGALHAES DE LIMA;12;120058.5;10004.875
428;60.701.190/0001-04;60.701.190/0001-04 - ITAU UNIBANCO S.A.;1;0.0;0.0
429;60.746.948/0001-12;60.746.948/0001-12 - BANCO BRADESCO S.A.;1;0.0;0.0
430;60.984.473/0001-00;60.984.473/0001-00 - CONSELHO FEDERAL DE FARMACIA;1;3300.0;3300.0
431;60e9e66ac1b0a8cf096af8679f57a13f3deb18b4c4daf29fe434a2505be0db40;***.651.306-** - JOSE ARRUDA DE MAGALHAES;14;152096.24;10864.017142857143
432;6254441211f8a895293940026d27c01d5a90cd62bb1e9bb19be0f7935e3d2da7;***.515.856-** - RONALDO MACHADO DE OLIVEIRA;1;165.3;165.3
433;64.317.761/0001-54;64.317.761/0001-54 - SABIA E ROCHA LTDA;2;0.0;0.0
434;6427bbbbb56f5060e01264042b8169e3e123665c847921c99f4147d0d828db6d;***.824.416-** - MARA ANGELO DE SALES;2;84.0;42.0
435;64c1bceef83419fc9fc6b658679d2476056c880aaf887fc2feaaf510aa35f98d;***.390.296-** - ANTONIO CARLOS GOMES;11;142726.5;12975.136363636364
436;655c144d92e90f43df25ac564ad0ffcfd7eecb2b67e323dd7999569ebc054a7f;***.092.346-** - FLAVIA VITORIA DOS REIS ANDRADE;2;200.0;100.0
437;65d003a172279171a69ee659b2843bdeac7868c463e429fdb8f34c79f754aeff;***.750.496-** - LORRANE OLIVEIRA ANDRADE;1;4000.0;4000.0
438;66.582.784/0001-11;66.582.784/0001-11 - NTI Brasil Solucoes Ltda;1;15797.52;15797.52
439;66f6f6ae7bfa8e25459aee61a62cfebe2d8611cb806e7f46f6f134e906861e83;***.560.906-** - LAZARINA NUNES DE MELO;2;67.2;33.6
440;68209dcc1d90a299e327fff86035200a4409bddbc7e3484336cd340eed9de695;***.017.556-** - JOSE PACHECO DE FREITAS;12;122496.0;10208.0
441;6877ec1c8e149feea7fa7a33ca3ecfd2b4fe804b99cd1650f4deb8ad37caaa54;***.956.316-** - MARILIA  DOS REIS RODRIGUES;2;3966.67;1983.335
442;69163616021cc9c3e2eee170dc64bc8cf14fc03f606dbe09ba9a970b088e3f55;***.938.896-** - ADEMAR CORREA DE LIMA;1;125.7;125.7
443;6baee2886ce68b7e92d2d0b1783772c3c609f3983b96d5484858c5056a589bcd;***.516.566-** - DAYANE CRISTINA DOS REIS CARNEIRO;1;60.0;60.0
444;6c22ea5c861c3da1be8b07164865dc2c30543015b6c72da9c7de63e23e261cdc;***.113.666-** - PAULO JOAO CAETANO AMORIM;11;125919.24;11447.203636363636
445;6d0650ce22106fbd3be21f1a2cbbaa9e83c298e4c2d808122c95743039151ddf;***.608.286-** - CARLA POLLIANA DE OLIVEIRA;1;0.0;0.0
446;6dbbd7922e849df5c20b8dc6db821a9042fae5c6d4b28a3d6dfae587c60194eb;***.925.706-** - ATAIDE SOARES FERREIRA;5;1152.68;230.536
447;6ea64432da291cf0ae52cdb77877fd01d5f61a0a72f49f89388cb7caa48b15a5;***.320.576-** - MARCELO DOMINGUES VIEIRA;100;18512.43;185.1243
448;6eaac054eb77b09c47eb1160bf987407c6398d557f1c3fce39fc674fa64d28ac;***.798.696-** - BEKIANE KATHIUCE FERNANDES SANTANA;3;780.0;260.0
449;6eeacc3233d4d7358acd7c7612ad8f91d44e753f6a4124fe2b35c7c62f0f115f;***.616.726-** - BRUNA GONTIJO RIBEIRO DA MOTA;1;197.85;197.85
450;6f5af6784d989938de961fea343eed48e2d0f6a8045fa9cd19541d4971316ac2;***.502.176-** - ERILDA DE FATIMA GONTIJO;2;455.41999999999996;227.70999999999998
451;6fda7a9bebcd0ffae818c93c92162bbcc22a6f426fa8787d9b32412fc0cd8972;***.110.876-** - ERLANDIA MARIA ROSA;1;717.42;717.42
452;6fed10da22021f9011473f7b63243efcb2217fe4fe0dee9a4cac6669ec0ca79b;***.322.646-** - PAULA HELENA APARECIDA NUNES;3;394.0;131.33333333333334
453;71.208.516/0001-74;71.208.516/0001-74 - ALGAR TELECOM S A;15;87269.73;5817.982
454;71f25e949f2e48c3e81a4eb44428b4d762d5b555252e03980f9ff2e36186b9e7;***.553.986-** - ALFREDO GONCALVES CARNEIRO;78;12429.23;159.34910256410257
455;724a9101c02c6466870cc0158e645e78f265dc1a3b9f651ff3c3adf2bcffbecb;***.230.438-** - ADAUTO PEREIRA DA SILVA;29;3612.61;124.57275862068965
456;73b0e82bc4b231bd25f595cfeeefad63110aeff02d04994457e27a481307406b;***.741.176-** - GRAZIELE DOS SANTOS OLIVEIRA;8;976.8;122.1
457;7405d8f690aa9ccbbe42d26af1d2817773e9b70edeb96a82040af54a49d630c9;***.717.966-** - MARCELA APARECIDA FERREIRA DE AZEVEDO;5;2066.94;413.38800000000003
458;744d10011e29477883aa00108fa6b912fd135469dc00297f5b8ac2a673d5396e;***.773.836-** - LIDIANE SOARES DE SANTANA;3;83.61;27.87
459;756be90cf8bdc032058719003826906d7c395a2e2576187bca8bd4ba015675c1;***.167.186-** - CARLOS AUGUSTO RODRIGUES SILVA.;12;23244.57;1937.0475
460;76e0117c3b4606da7fcd47d508b5dfa9f1720ed59a5a0846d05cad48ad5b53f3;***.224.026-** - VICTOR NATAL DA SILVA;4;2001.52;500.38
461;77d65ec108c61788a2bb7901613c1b6d436c747be82da91d104038145f785804;***.586.096-** - AGOSTINHO CAZECA SILVA;10;27841.41;2784.141
462;787cb29fa8a4f8a6ea425cff5a8776bd9021e1dc600982143c32bb789415aeaa;***.318.026-** - BRUNO HENRIQUE DE LIMA;8;11615.3;1451.9125
463;7a219bc740aa1af4603cf2e78131356f902d881589825aa36eb961e3235e5ee2;***.560.196-** - MARTA MARIA DE SOUSA ROSA;14;43627.23;3116.2307142857144
464;7a54653803b68bd211ddc21fe5d9fbd78215d3d56c0863690d4c207c91a413b9;***.849.796-** - SILVANIA SOUZA DA SILVA SANTOS;1;605.35;605.35
465;7a7f81969cc6c2038b4c0770ea5cc22f43038044de909904d64a148250d188c5;***.559.776-** - ANDREIA FERNANDES DE LIMA SANTANA;1;330.6;330.6
466;7b4aefff8d7a08a98c1408a7a59843b730d3c4a4e9a587229290f32fa7a0d01e;***.210.626-** - MATHEUS MOREIRA BELLINI;2;466.18;233.09
467;7c3e72babae9e03f691e6776301f4387adb3da8a296364499e7f048940542ae4;***.202.506-** - MOACIR ROSA DE OLIVEIRA;11;132620.4;12056.4
468;7e724b265b3d07fe8750b2d3078d410b43fdd1393e7450c53f453f9b4b866cfa;***.639.786-** - CLENDER LICIO DE OLIVEIRA;11;63130.229999999996;5739.111818181817
469;7e9055882dfb83df8e6e31a9d48bc5bad21c3a1c1241df058fac7b3cec714e15;***.416.586-** - MARFISA DOLORES RIBEIRO;1;185.1;185.1
470;7edf01cc762e39b5854560f558c9f01217481bc362da337f95c1dbf10f6ff6e5;***.726.576-** - SABRINA DOANY DA SILVA;1;115.3;115.3
471;7ee7a3f1766e37f46cb5271971705c7c3196de058fdd4b52e48b7b66ca6e07ee;***.025.616-** - JOAO PEDRO SOARES DA FONSECA;4;526.99;131.7475
472;804303981a619db260d15beed33613466542768a5061ce065fc592d524e4c479;***.090.106-** - JOAO VITOR SOARES DO CRATO;1;41.91;41.91
473;8073ec65a4b2d3573baff6c304d3755ee12b80935e20abf395ddbad472163ad3;***.660.856-** - TATIANA APARECIDA DA COSTA;2;198.91;99.455
474;80f3673495bc584d93c16fceb6053f1c189e8637a5441cdd2280e53532e8eb90;***.529.506-** - PAULA NUNES SILVA;4;1225.09;306.2725
475;823540c2561ae21199b6aa6e8a6ee7e73ba42557f1a38d2c0615a6a55deb3e0b;***.618.796-** - IARA LIMA MUNDIM;7;1467.67;209.66714285714286
476;82bd487424cc686b927fa0c2eed979100a606651ae11e93fa19471d04c04f475;***.428.956-** - MAX BRIAN DE SOUZA;1;12000.0;12000.0
477;82dab6a96fc8b68536e8c3d5d2e92b87dddb9fa06807dae3219002fc0aa38c40;***.449.766-** - ADÃO FRANCISCO DA MOTA;2;236.01;118.005
478;84.972.926/0001-39;84.972.926/0001-39 - J. RIBEIRO COMERCIO ATACADISTA LTDA;1;19000.0;19000.0
479;86.451.358/0001-56;86.451.358/0001-56 - SUPERMERCADO JOAO BOSCO LTDA;3;23835.0;7945.0
480;86.497.526/0001-44;86.497.526/0001-44 - COFERPA COMERCIO DE FERRO PATENSE LTDA;11;23487.08;2135.189090909091
481;86.573.904/0001-21;86.573.904/0001-21 - CASA 500 MATERIAIS DE CONSTRUCAO LTDA;2;8845.53;4422.765
482;86dcddceef16dd0873f46554bc911a744afb119e35077e990ad98239ce3a133a;***.134.836-** - JOSE JOAQUIM DE LIMA;8;18796.32;2349.54
483;87.510.475/0001-06;87.510.475/0001-06 - COOPERATIVA DE CREDITO INTEGRACAO ROTA DAS TERRAS   SICREDI;1;2040.27;2040.27
484;87039a102a773be2ea285714040546742f73f5c0b76054cd21ee223b0442df12;***.974.206-** - GERALDO JOSE MACHADO;13;91184.40000000001;7014.184615384616
485;8ce4267681152139a696a7f3712ef6247bb2c5d3fb67d79053cab7f7ef408258;***.071.016-** - JOSE JUNIO MARTINS;1;129.16;129.16
486;8da75d5f95610bb7ed0397b69b1837784f17acb67289c155276796bcb5f0f24d;***.362.096-** - VITOR JUNIO SOARES;1;330.6;330.6
487;8ee15344abaeacefd1c2f90cb72a3f74da0bf15b98033b4da75d85aed918e8c8;***.214.606-** - LUIS GONZAGA DO AMARAL;1;176.7;176.7
488;8facc76f4b947c8fdf9b4ce763f9f30f683581bd61c8cc70cf8d80ec568ef73c;***.725.466-** - ABILIO DA COSTA BRAGA;1;195.0;195.0
489;90.400.888/0001-42;90.400.888/0001-42 - BANCO SANTANDER (BRASIL) S.A.;1;141.0;141.0
490;918764db0942e416f3dcee65eebd05caf3e00e71a325f24e1e73eb3d28e10d1e;***.004.006-** - ANA PAULA MACHADO;1;195.0;195.0
491;9356b9587581408a43c8092c69a910fdf3598867b14021b9e11fad3a663f2ca6;***.881.066-** - CRISTIANO RODRIGUES DE AZEVEDO;74;12761.82;172.457027027027
492;945994cc1ab3e5fcde95f986e420d1e3cc9d276ab48cb23d046620a961f6fc26;***.841.376-** - FERNANDA RIBEIRO SOUTO;8;7906.44;988.305
493;948a42fec5e6fc77d2281b2f9bcd4075868db9243fd727bbd6a503870f069b75;***.143.176-** - MARIANA ROBERTA PEREIRA DE SOUZA;2;11354.0;5677.0
494;97.542.434/0001-55;97.542.434/0001-55 - REAL NEGOCIOS LTDA;1;444.0;444.0
495;97a071d5bb0fa2db190754ed3bc168d9d7bd638f3ccad16837ec162ba3e41ec4;***.797.216-** - LEONARDO PINHEIRO DE AMORIM;3;347.4;115.8
496;9842e2ebdb0dc1bd9dd482e91dee340db45387920579e91b02ef4f4fe51b1150;***.891.216-** - VANDERLEI ALVES DE ARAUJO;1;8700.0;8700.0
497;98993b10f7acd6cc45644369e795ad1ad4b4fd0fe79ca54e8cd36579a03dec5c;***.170.896-** - PATRICIA DE FATIMA MOURA;1;4000.0;4000.0
498;99c00cc744de77a539217143f899559ac385483cb809bbc4be8a4df0c4f7c278;***.505.726-** - MARIA MARTA XAVIER;1;115.3;115.3
499;9b2c529ddb81e83e6392872d578ef4701ad40b0f9129776d02db7a7c0a660c77;***.121.926-** - MARIA APARECIDA MOREIRA MAGALHAES;1;115.3;115.3
500;9b7428d008dff071907d9672d3ed88a01496aad7391ad8c08c7216ea9922efdf;***.890.376-** - DIOGO ALVES DE ARAUJO;4;458.02;114.505
501;9dac1eee74f4899d1bf28f89a70e312819fec27111047118cab2026e8785a806;***.607.876-** - MEIRE TEREZINHA BRAGA DE MAGALHAES;1;115.3;115.3
502;9db846709ca7c0cf87a6b88e4f03ede6d76bfd8a1f76402c9ef53cafab3f1c52;***.343.736-** - ROBERTA FARIA DA MOTA;1;172.95;172.95
503;a0db0a6a13a2f6ac7f36124ba0d40a4504ab9bf2402f069b03c9dda14e0783ae;***.545.286-** - JESUSMAR VASCONCELOS DE LIMA;4;206.42;51.605
504;a1d60a14fe8811ddd2d89076e154f0115aa6a042389ed01493ed00321faa05c1;***.469.746-** - MARCIA RODRIGUES GOMES;2;84.0;42.0
505;a29ebbec32b48c87dd1e1d8fbee6b376c7c9abe0e8d7e9b683839037b6c59906;***.036.286-** - MARCELO AUGUSTO MENDES;1;0.0;0.0
506;a5206bc6e20dbaa14db9d14c29bb15a09395abf1b49aebacc364c4f337f6c194;***.598.716-** - DENICE MARCELA SOARES;2;83.61;41.805
507;a5c54163b69e9368d7a6864f024ca5afbf841c0395daa32d911f0dc81307c991;***.150.136-** - DAIANE RIBEIRO DA SILVA;2;67.2;33.6
508;a65664904bcfb6f6159e5799fa5e9d65266307c2ed122bce5bdd879f802eb6ce;***.953.746-** - CLENIO CESAR DE MELO E SILVA;5;366.89;73.378
509;a73a5befe393c851c0730c210cce5ca85f504aa61f11468c5cc78b00b0a77143;***.281.206-** - MARLENE MOREIRA MARQUES;4;218.4;54.6
510;a78ebd4d71eab1121e3d4a0f670193054628dc907aaeb5add38f374e7209c621;***.628.486-** - VITOR DOS REIS AMORIM;12;162119.14;13509.928333333335
511;a84ae21e5bbd472212db4c82c1dcaa7675850fc5804eed0275aa9381c973ad5c;***.802.446-** - DÁRIO FERREIRA BABILÔNIA;8;20027.52;2503.44
512;aaee71b307e31bcb5fef983692f5b9defbc46f7a0154a04156e4b48f86df2ebb;***.158.326-** - EVALDO DA SILVA FIRMO;9;839.3000000000001;93.25555555555556
513;ad833debcd14cf1e7b9862dc966240eb1e5ff542d69c92b281072537b4b34a17;***.106.446-** - LETICIA MOREIRA DE LIMA;2;8414.28;4207.14
514;aeeccca78aa2a48e16a61d0bb49d4c34c619b93f3851eb691048d7c3fd769cbc;***.491.936-** - ISAIAS ANTÔNIO ROSA;1;16.8;16.8
515;b4184780cf7afbee9387948ebd95c386282689e9fc3096cda227c2b7aa66f28d;***.704.781-** - CAROLINA LIMA DE FREITAS;2;10400.0;5200.0
516;b452c4fcb0573cd63cbd8c5a072738b206b9ec4bcaac513a24a6a27fbeffb6a6;***.650.106-** - KELLY CRSTINA PINHEIRO DA SILVA;2;3966.67;1983.335
517;b5771c8c8947eba314204ba1f990394d022048ec8b5980aebf011ca9c6cb1268;***.298.206-** - SABRINA DE SOUSA FERNANDES;2;151.2;75.6
518;b624c954b9a9d1a29bd752ecffb9088a5af692c7ed46feb8dade46f755b33cda;***.528.676-** - TATIANA CRISTINA FERREIRA DO NASCIMENTO;2;323.61;161.805
519;b64669abb89ae1a1091c02e5997305212fa586ece0da6057d9575efab41625b5;***.332.666-** - EUZEBIO GERALDO BRAGA DE SANTANA;1;41.91;41.91
520;b6490d221a50763585271fa222b4acebc3633f774b23b3f171d19b3fb67cec25;***.077.266-** - ALINE MARTA DE MATOS;1;91.72;91.72
521;b674a54ab18145bb610ba834b36437533f59801ef20c86aa04e8a9c5cd04d3aa;***.857.636-** - MARLON CESAR VIEIRA;49;5792.889999999999;118.22224489795917
522;b688abd4d664c2dba057f4c58faabaf2e0a70c24cb1734e35a5e39299788b35d;***.024.866-** - ELIS REGINA RIBEIRO DE MELO;2;6000.0;3000.0
523;b6aa98e564cb4a69889339c6acdb7f4faca164f922aa1157b1b361a02fcfafd5;***.283.696-** - DOUGLAS REIS;10;35280.979999999996;3528.0979999999995
524;b90fb3340c5d5ec56cc24289c1c0ef8a6b2c4c322c1bd08e61a60fb16ca352c0;***.407.016-** - BEATRIZ SANTANA DA SILVA ROSA;1;172.17;172.17
525;ba2eed8c79b5bfcc09957a3013c46701518e5b96b78996bbfa165aa564f749ef;***.122.406-** - JOÃO AUGUSTO DA SILVA;5;2102.2599999999998;420.45199999999994
526;ba4fa4d55bfd14a4e26abedda16891489877584f0d95442628baac64ee627582;***.356.766-** - DALBERTO DAVI MARTINS;10;680.25;68.025
527;bb5dc8365331c77d7d537ddb78445225f7e86543037cf001267e8774c7113efe;***.630.936-** - ANTONIO DE LIMA FERREIRA;11;119228.34;10838.94
528;bca703b99aecb50474d4fcdad1acd32acaaac7a05ea3a1f22e0655cf8a6eae6f;***.106.136-** - JÉSSICA APARECIDA ROSA;4;276.90999999999997;69.22749999999999
529;bf2fa569f25781225fd5dcb676ef5aed3c8cad8655c57b106fa8f50399bde57b;***.066.026-** - WILLIAN JOSÉ MACHADO;61;9263.96;151.86819672131145
530;c0d2f11e0459ecd622b798addbc8a895cf6d9a07a1b5242c2c5b094a2b624973;***.548.665-** - ANA CLARA MIRANDA SILVA;2;115.3;57.65
531;c1c5bc35e55addc1255aaf0b463c6d4172fac2cbc3e97ab6077f378c73bb6f0c;***.597.686-** - ROSIMARA FERREIRA DOS REIS;1;115.8;115.8
532;c2381da6ee071a5b89ee6b90c9e7aed966c939e6802705de94504f32e4e2d43d;***.588.846-** - ANA PAULA ALVES;6;596.73;99.455
533;c316e63ca456866c4cdcc6faebb4c391710cbc4cf9885ab6f8c60521e3ebe4f3;***.044.426-** - IVAN FERNANDES DE OLIVEIRA;8;20027.52;2503.44
534;c3a225ff0a3e04deb3edc237bac3410008883379f011ba5399e140c7918f0b4f;***.412.336-** - GABRIEL JOSE DA ROSA CARNEIRO;5;4744.97;948.994
535;c5131446c5ceffab9ec32bf02aa7d333105cd0a13b995732cc30eb2dc196e535;***.691.836-** - LAURO ALEXANDRE BRAGA;11;19562.420000000002;1778.4018181818183
536;c699f700cb70f169d0be10f9c9788d639778b9c7d7e33e82952586878f1bcf45;***.583.355-** - GILDETE BELO SANTOS DE ANDRADE;1;115.8;115.8
537;c8045124069f3be2a737c94cdc58a15c072a69871aec7ffcda958650dc40816d;***.251.805-** - MARINEZ PEREIRA DA SILVA SANTOS;2;231.6;115.8
538;c830ea6cba5e23b90cf986dc782e894d6ff402c1d50a90ff84a0a20259ef2827;***.050.846-** - MARIA LEONÍDIA MARTINS SOARES;1;33.6;33.6
539;c88d9b39ff163f93f29ac53a5e7df9ff1a2f8156200735c01ff4c53cb744d555;***.498.416-** - MARIA MOREIRA DE ANDRADE;2;1094.5;547.25
540;c95bdbf519a16bb90cc32b0859ff842f49d68dd58bde32ee1a79c62491e8a871;***.725.746-** - MARCIO DA SILVA SANTOS;21;3737.42;177.97238095238095
541;ca26e3108e56ec210f422d666a13900745523286dba1bfa5a29a101ae7971d0c;***.611.826-** - NEIDE APARECIDA DE AMORIM;3;217.5;72.5
542;ca7b6cd6b3ad234467406a8e834d9d6f75a0c74671161313ddd98e2e586451bc;***.699.986-** - KLEBER VENANCIO GONCALVES;7;1375.48;196.49714285714285
543;cbcec96db00fe14eb2984eb24381a81e22f79f66de701e66c406e877932f899c;***.988.396-** - MICHELE GONCALVES BRAGA;2;3666.67;1833.335
544;cbe171e347f8857ac840566a6c80ffe20fc69c014fbbe9b720a4fccdbe63f751;***.703.896-** - ADALBERTO RAMOS CARDOSO;1;82.65;82.65
545;ce5cf82861953da01dd972b81a4ce1a301a51dc0c05c39b040e29ebf1fc60395;***.194.846-** - LUIS NOGUEIRA DE CAMARGOS;2;231.6;115.8
546;d00698128dca8de866c334484e06dd65ab860d3e0e60c50042751d4fd36a1872;***.872.746-** - MARIANA GONÇALVES DE LIMA;2;368.5;184.25
547;d0ea0e92a67e2fa38bdb8e557a4cb05fca8c309c987617959a0d1a4debbd1421;***.280.576-** - SEBASTIAO DE LIMA FERREIRA;13;104999.36;8076.873846153846
548;d23bbe91e52d4bf5e12fa84d7399410c661ac070e705395cf659e594495c49fa;***.872.756-** - LUCIANA GONCALVES DE LIMA BRAGA;2;115.3;57.65
549;d562ad5e70e4f5427f208903f41058fb613fa4cc16d60f87b71bfa7ca5e07fe8;***.609.156-** - ALVARINA BRAGA DOS SANTOS;2;148.5;74.25
550;d5ba03a3170329abf9ae1c42c40091a14a312ed9118f53c547d2ae24cba6a12b;***.141.071-** - RENATO FERREIRA GARCIA;3;173.70999999999998;57.90333333333333
551;d68e0aef52a55d16cdd06c0ae58e403026573f8ff5e3c4186ef816ffca955946;***.263.026-** - NAYANE REIS;4;15070.8;3767.7
552;d83d1839284aa7d7d80ec99d07d242bc3f46107f08abbc48d05745f294fbeb51;***.444.296-** - ONIVAL BERNARDES DA COSTA;71;11843.32;166.80732394366197
553;d97fb74b862cb7914be817113b27fefcae25e6de33f580ae463d9c063aa8cd11;***.732.586-** - KEILA JANAINA DO AMARAL;1;62.85;62.85
554;dacb88b66e8c8479b91116f64547ed398ac8cf2bab204550f87049bb8b97ef30;***.908.506-** - DILQUE ROCHA MOREIRA DE ARAUJO;5;346.5;69.3
555;dad588604adbb1a739a5ffdef2bf51a65d5338c8ec4d774d00ee6ca69211faf0;***.826.756-** - MARLON ANTONIO SANTANA SILVA;3;393.09000000000003;131.03
556;dcafaa510e2c8760706579761efb3be0094d983f4d4f30fd602d03cdb64b02fb;***.429.801-** - ANA PAULA BATISTA DA MOTA;2;214.3;107.15
557;dd0365d44dc232f7e44229d872245b334b2ebe22b6542ae4bda0e41e2ca668be;***.586.296-** - ANA LAURA APARECIDA COSTA;2;4000.0;2000.0
558;dd09ef7d9a7d0f274f4a6bcd90af659e19a7091365d913ccf6a7a8db45819a9c;***.496.726-** - ANA PAULA TAVARES RIBEIRO;1;49.82;49.82
559;dd9bd691bc177d805305cd8958d551d5d30bff4ed070bedfb1c56697d9174757;***.000.606-** - VALDA MARIA DOS SANTOS;2;230.6;115.3
560;dec0550518da9e657d56e91af3df20d50b7dfb87d2f3dca70c693051241d11d5;***.619.266-** - SEBASTIAO ANSELMO GOMES DOS SANTOS;61;8701.16;142.64196721311475
561;dfd4a83083ed9daaec968cb8cba36e6cb58299f2e52a1e95dc43ac2bb3826fdd;***.695.561-** - GASPARINA MOREIRA MACHADO;2;8414.28;4207.14
562;e0507c36d31c3ea9f6e3b1c8f8719c4b65c53fb211e4e093d2fa9098fd55e40b;***.219.316-** - GUSTAVO HENRIQUE ALVES LIMA;9;772.67;85.85222222222222
563;e075cf36c3f989614f7ce2f51c6ca384cf2f91d2ff33c7b79564ba6989c44e81;***.644.436-** - CARLA CRISTINA PINHEIRO DA SILVA;1;4000.0;4000.0
564;e0e6a0b3c38457f2c38982c1b6177ff7ea9c2fc88ab034a7014439031c791bb3;***.872.776-** - LAISA LARA MACHADO;5;925.4399999999999;185.088
565;e10a140f2fb91f49623f081c41474dc96d79154c8e816af68d22efd1134604c1;***.282.226-** - MARIA APARECIDA GOMES MOURA;1;247.5;247.5
566;e1910d64f2779b2c97b5295b4649e364d273914a6429e5da0d9fa604a612d41b;***.530.486-** - VANDERLEI JOSÉ DE SANTANA;3;124.24;41.413333333333334
567;e29fa15346b2ee5f6b8a32cbe9f8b075f67772213ea15f8e24255c3db48a8e3c;***.479.656-** - LUANA NATALIA SOARES DE ARAUJO;1;0.0;0.0
568;e2a4f02200d105a6e25fddeed75f5b107ff0f11cb23951ea36e25bcd94901aea;***.380.746-** - CILENE GONCALVES BRAGA;1;82.65;82.65
569;e4ac5715a3b89b5f23ef6dafbdb67b44643892ab7a951732691cf13d6e1f56df;***.949.126-** - LUIS CLAUDIO DE SOUSA MOREIRA;1;78.62;78.62
570;e74823e03208c4374f790d45e1d993fa2e78f4fd3f564eaf26087008896a8144;***.249.896-** - LUCAS MAURO ALVES SOARES;1;0.0;0.0
571;e8682593d1b8db861dde6b1f354896e1164ae528c2317e9001345381098e1222;***.693.546-** - KATIA BRAGA MACHADO;3;2291.59;763.8633333333333
572;eae0cc630fe860d5eb8876ff74ea1391d700ece8a3d0ed5925c3d7ed1f3e3a67;***.114.326-** - CRISTIANO COSTA DOS SANTOS;4;1210.6999999999998;302.67499999999995
573;eb1185662dcd8dd0db88ba61c4dd5151438f56086f2a80ceccca79793ad47df6;***.122.776-** - TALITA BLANCHE SILVA ARANTES;4;419.6;104.9
574;eb1721747497b11610d659367dc4908661535b7cfb0c2277ea84c47b29b4310e;***.478.566-** - DELMA MARIA DOS REIS;2;50.400000000000006;25.200000000000003
575;ec13026709443837cb4792534b4a5c2bb20f37f75e077a991f7e7f1ed9ca76b0;***.271.246-** - LAURO RIBEIRO DE MENDONÇA;59;8383.69;142.09644067796611
576;ed52d589baa6a11b936717060cdae25fbd70ed7147f1662fad9911331f495eed;***.216.326-** - RODRIGO DE LIMA BRAGA;3;364.07;121.35666666666667
577;f0baa82c0fcb466bcd75523b8cbf003bbf8847c1908d89e3a3a8bdef94ac2132;***.665.442-** - MILENA DA ANUNCIACAO SILVA;1;83.61;83.61
578;f1e86acb1a4fe1e1b0652e9aa67ece5e2f6cfa20e6c92dab32d68aea8023dcba;***.514.755-** - DEIVID SANTOS DA CONCEICAO;1;792.0;792.0
579;f41bfeb517733b1e5a3078b7ab5d4dfc8fd4e2faba2f17ab321c2d056d410cf3;***.840.966-** - VANUSA RODRIGUES ROSA LACERDA;5;2285.7;457.14
580;f5137a01be92b7bef118a5781857980aef5d175f34193a8b7cfbc0962c6d0b1f;***.954.266-** - CELIO GERALDO ALVES;1;52.41;52.41
