;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
415;7e724b265b3d07fe8750b2d3078d410b43fdd1393e7450c53f453f9b4b866cfa;***.639.786-** - CLENDER LICIO DE OLIVEIRA;5;22318.14;4463.628
416;8238bfa17ba9da19aa3b2c52c9a8bf6f73026a42fe3c2ad6197ca7adc5376c83;***.105.274-** - DEOCLEIA AUGUSTA FERREIRA DE LIMA;1;244.8;244.8
417;86.473.501/0001-00;86.473.501/0001-00 - GARCIA & NEVES LTDA;1;309.8;309.8
418;86.497.526/0001-44;86.497.526/0001-44 - COFERPA COMERCIO DE FERRO PATENSE LTDA;12;196389.80000000002;16365.816666666668
419;86.672.029/0001-35;86.672.029/0001-35 - WESI COMERCIAL LTDA;1;8866.5;8866.5
420;86dcddceef16dd0873f46554bc911a744afb119e35077e990ad98239ce3a133a;***.134.836-** - JOSE JOAQUIM DE LIMA;8;5622.05;702.75625
421;87.389.086/0001-74;87.389.086/0001-74 - PRO-RAD CONSULTORES EM RADIOPROTECAO S/S LTDA;1;1176.48;1176.48
422;87039a102a773be2ea285714040546742f73f5c0b76054cd21ee223b0442df12;***.974.206-** - GERALDO JOSE MACHADO;9;31482.68;3498.0755555555556
423;8c954282f1c6c55619199197af1c704ac0cab21f40484f1b14a98b20bd89272b;***.055.026-** - DEBORA SARAH COSTA DOS SANTOS;1;244.8;244.8
424;8cf2367fd724ffac1114cf718c93912c2a3971aae88e743b8ab2e580d27023d4;***.692.656-** - ROBERTO REINALDO DOS SANTOS;3;4791.67;1597.2233333333334
425;8facc76f4b947c8fdf9b4ce763f9f30f683581bd61c8cc70cf8d80ec568ef73c;***.725.466-** - ABILIO DA COSTA BRAGA;1;195.0;195.0
426;914d52c9eead720c6828dba6dc2efcffd9a3de34afc225ca53c0046368c7febf;***.308.966-** - MARCIA DE FATIMA ARAUJO RODRIGUES;2;50.400000000000006;25.200000000000003
427;918764db0942e416f3dcee65eebd05caf3e00e71a325f24e1e73eb3d28e10d1e;***.004.006-** - ANA PAULA MACHADO;1;195.0;195.0
428;9356b9587581408a43c8092c69a910fdf3598867b14021b9e11fad3a663f2ca6;***.881.066-** - CRISTIANO RODRIGUES DE AZEVEDO;83;9882.47;119.06590361445782
429;97a071d5bb0fa2db190754ed3bc168d9d7bd638f3ccad16837ec162ba3e41ec4;***.797.216-** - LEONARDO PINHEIRO DE AMORIM;5;694.8;138.95999999999998
430;9842e2ebdb0dc1bd9dd482e91dee340db45387920579e91b02ef4f4fe51b1150;***.891.216-** - VANDERLEI ALVES DE ARAUJO;2;33697.44;16848.72
431;99c00cc744de77a539217143f899559ac385483cb809bbc4be8a4df0c4f7c278;***.505.726-** - MARIA MARTA XAVIER;2;430.65;215.325
432;9b2694f882bea8a3814fa98cf8a24f7b522805e55e33f768575b1956f56e991f;***.108.256-** - JOSE MARTINS DE PAULA;10;47293.84;4729.384
433;9b8b99329b68f757922a4807b87ef493a1ebe0ff9a605b607dd8ba1ff64ded3f;***.653.076-** - DERIK WORK MARTINS;9;31277.7;3475.3
434;9dac1eee74f4899d1bf28f89a70e312819fec27111047118cab2026e8785a806;***.607.876-** - MEIRE TEREZINHA BRAGA DE MAGALHAES;1;95.7;95.7
435;9db846709ca7c0cf87a6b88e4f03ede6d76bfd8a1f76402c9ef53cafab3f1c52;***.343.736-** - ROBERTA FARIA DA MOTA;1;95.7;95.7
436;a1d60a14fe8811ddd2d89076e154f0115aa6a042389ed01493ed00321faa05c1;***.469.746-** - MARCIA RODRIGUES GOMES;6;151.20000000000002;25.200000000000003
437;a2b899dbe70c506cdf232e81d922d8bdac51e737b5168fa29fc3ff8d1193c3a5;***.948.446-** - EVERALDO ROBERTO MARTINS;1;15775.5;15775.5
438;a38f2df9177270f6d1118dca568cf5ac9dfeccec07fb179881daac07cc873f43;***.310.646-** - DAGMA RODRIGUES DE ANDRADE;4;661.2;165.3
439;a5206bc6e20dbaa14db9d14c29bb15a09395abf1b49aebacc364c4f337f6c194;***.598.716-** - DENICE MARCELA SOARES;5;582.5699999999999;116.51399999999998
440;a56ffaaaf8b8352242397f2137141fc613b07416cd809a5ded0efd8c00da5891;***.691.036-** - LEONARDO SOARES GONTIJO;1;128.73;128.73
441;a5c54163b69e9368d7a6864f024ca5afbf841c0395daa32d911f0dc81307c991;***.150.136-** - DAIANE RIBEIRO DA SILVA;8;977.7;122.2125
442;a5d61ce00d1e0797b08da872dfdde71909db46480e04b4893719b3287d81ca21;***.382.476-** - CARLA CRISTINA FIRMO;1;95.7;95.7
443;a5f8d8f53ed1b4db729777f71c0df9a0e2312cf438ee652e9f65aa50b86e2af9;***.506.756-** - ORLANDO MARQUES GUIMARAES;1;115.8;115.8
444;a78ebd4d71eab1121e3d4a0f670193054628dc907aaeb5add38f374e7209c621;***.628.486-** - VITOR DOS REIS AMORIM;6;27152.4;4525.400000000001
445;a84ae21e5bbd472212db4c82c1dcaa7675850fc5804eed0275aa9381c973ad5c;***.802.446-** - DÁRIO FERREIRA BABILÔNIA;8;4584.89;573.11125
446;aabd3b945d0d0e65c89c9fa01fe59b0aa389bc1c93d9e9637c16bf3acf8b1fe2;***.280.626-** - ELIANE APARECIDA DE SOUZA CARNEIRO;1;574.2;574.2
447;ac5f76782eebe1b53bfcca21ca152e96b16b71c1b345c111c3620d6eef233e7b;***.107.886-** - SILVIO JOSE DOS SANTOS;1;134.4;134.4
448;b4fa1f7ca196d62f1c1a75c1dab53127d46af182208e3978bf7b61e111ce19ce;***.110.976-** - MARIA ROSA FIRMO;4;151.2;37.8
449;b4fde3ad5194701331c201232fdd94af518eae1ff92a77914614a49b64c52381;***.607.126-** - VAGNER GONCALVES PEREIRA;1;350000.0;350000.0
450;b5771c8c8947eba314204ba1f990394d022048ec8b5980aebf011ca9c6cb1268;***.298.206-** - SABRINA DE SOUSA FERNANDES;2;134.4;67.2
451;b674a54ab18145bb610ba834b36437533f59801ef20c86aa04e8a9c5cd04d3aa;***.857.636-** - MARLON CESAR VIEIRA;45;5521.61;122.70244444444444
452;b85ffc7a7823bc46c97aea1a0867551f13c10cb604ff29b58ee5eadb59d2fa17;***.819.116-** - NATALIA CARNEIRO SANTOS;1;1072.42;1072.42
453;ba2eed8c79b5bfcc09957a3013c46701518e5b96b78996bbfa165aa564f749ef;***.122.406-** - JOÃO AUGUSTO DA SILVA;1;1206.58;1206.58
454;ba9e0d7baa48f037d8c642b151019241aaee981aeb8687a28e67e7e3bc6983b5;***.105.596-** - ELISMAR BRAGA DE MATOS RIBEIRO;7;3514.2000000000003;502.02857142857147
455;bb5dc8365331c77d7d537ddb78445225f7e86543037cf001267e8774c7113efe;***.630.936-** - ANTONIO DE LIMA FERREIRA;9;39916.840000000004;4435.204444444445
456;bf2fa569f25781225fd5dcb676ef5aed3c8cad8655c57b106fa8f50399bde57b;***.066.026-** - WILLIAN JOSÉ MACHADO;76;8844.12;116.37
457;c0b9741cd1a4edb8bef8e9d4bd9034eb9741dfb272765bb0c99246d998a891af;***.275.706-** - JOSE LEANDRO DOS REIS;3;3010.8;1003.6
458;c316e63ca456866c4cdcc6faebb4c391710cbc4cf9885ab6f8c60521e3ebe4f3;***.044.426-** - IVAN FERNANDES DE OLIVEIRA;8;4493.68;561.71
459;c84570d7bda96fac6e17a2ac186aebd129b668310e8d01c017aedbf8de4f6eb1;***.684.376-** - EDILAINE MARTINS ROSA;1;0.0;0.0
460;c88d9b39ff163f93f29ac53a5e7df9ff1a2f8156200735c01ff4c53cb744d555;***.498.416-** - MARIA MOREIRA DE ANDRADE;1;2068.42;2068.42
461;c8cb2118a07e617ebece6a69d4989c4c4f3cf78cd8928079b9f9b2ee7169119b;***.444.026-** - MARCOS  ANTONIO SOARES;3;16400.0;5466.666666666667
462;c95bdbf519a16bb90cc32b0859ff842f49d68dd58bde32ee1a79c62491e8a871;***.725.746-** - MARCIO DA SILVA SANTOS;13;1325.21;101.93923076923078
463;ca7b6cd6b3ad234467406a8e834d9d6f75a0c74671161313ddd98e2e586451bc;***.699.986-** - KLEBER VENANCIO GONCALVES;13;2129.42;163.80153846153846
464;cfb5ce999fe1b3e9388ffdfcf1189b2e6bf0580c2fd382caf88cffb86e2af2ca;***.623.006-** - FABIO EMERSON DE ANDRADE;6;1983.6000000000001;330.6
465;d01b5a214eef4f4284d6024fa716eba6262a542d0ae35f30c47bd772a0472957;***.160.816-** - GABRIEL DE SOUSA AMORIM;3;9873.410000000002;3291.136666666667
466;d0ea0e92a67e2fa38bdb8e557a4cb05fca8c309c987617959a0d1a4debbd1421;***.280.576-** - SEBASTIAO DE LIMA FERREIRA;10;43143.7;4314.37
467;d16b8dcdbb384b1ebc8ebea04ab2b9dc1c669726efcdc49abcde53b8b7d58754;***.487.926-** - OSVANDO RODRIGUES DE AZEVEDO;10;2598.0;259.8
468;d303e64307c9100c2c89719e608d2cae9ecd3bc66387bfb46436a65caf9641cd;***.032.866-** - WAGNER SEBASTIÃO LEAL;8;4364.52;545.565
469;d354ee3ab576146d45c3f82f477c691d7721775bf1413a9507162c9f48c09348;***.633.266-** - LINDOMAR DAMAS;1;495.04;495.04
470;d562ad5e70e4f5427f208903f41058fb613fa4cc16d60f87b71bfa7ca5e07fe8;***.609.156-** - ALVARINA BRAGA DOS SANTOS;10;514.5;51.45
471;d68e0aef52a55d16cdd06c0ae58e403026573f8ff5e3c4186ef816ffca955946;***.263.026-** - NAYANE REIS;4;8825.39;2206.3475
472;d7ba2a81f60f68f44ef0d5b5dfa424ece815e94bf94b237e67573b7f8f11d14f;***.883.706-** - JOSE BATISTA DE OLIVEIRA;3;447000.0;149000.0
473;d83d1839284aa7d7d80ec99d07d242bc3f46107f08abbc48d05745f294fbeb51;***.444.296-** - ONIVAL BERNARDES DA COSTA;75;8832.04;117.76053333333334
474;dcafaa510e2c8760706579761efb3be0094d983f4d4f30fd602d03cdb64b02fb;***.429.801-** - ANA PAULA BATISTA DA MOTA;3;582.45;194.15
475;dd9bd691bc177d805305cd8958d551d5d30bff4ed070bedfb1c56697d9174757;***.000.606-** - VALDA MARIA DOS SANTOS;4;328.84000000000003;82.21000000000001
476;dec0550518da9e657d56e91af3df20d50b7dfb87d2f3dca70c693051241d11d5;***.619.266-** - SEBASTIAO ANSELMO GOMES DOS SANTOS;71;8250.98;116.21098591549296
477;e5c673a20d8310a9006b5870cc0371680b7a11982888f766c12cf938dbc77b9b;***.982.596-** - GERALDO SEBASTIAO FERNANDES;10;6761.63;676.163
478;e7ed219a663a53ccc49a7c537b1ded6105c2b376755b3a79306014ba8744cfc2;***.464.296-** - MARIA HELENA DOS REIS ALVES;1;95.7;95.7
479;e8682593d1b8db861dde6b1f354896e1164ae528c2317e9001345381098e1222;***.693.546-** - KATIA BRAGA MACHADO;1;252.6;252.6
480;eb1721747497b11610d659367dc4908661535b7cfb0c2277ea84c47b29b4310e;***.478.566-** - DELMA MARIA DOS REIS;2;33.6;16.8
481;ec13026709443837cb4792534b4a5c2bb20f37f75e077a991f7e7f1ed9ca76b0;***.271.246-** - LAURO RIBEIRO DE MENDONÇA;69;8913.27;129.17782608695651
482;ecb5ef657dabf46f76cb0db880dff97a2a39d0262c4cc0924ce7067dbbfce448;***.431.306-** - MARISA MARGARIDA MOREIRA;1;125.7;125.7
483;ed52d589baa6a11b936717060cdae25fbd70ed7147f1662fad9911331f495eed;***.216.326-** - RODRIGO DE LIMA BRAGA;8;950.99;118.87375
484;eed0e87a663f65beb92a518bab343fdfe1cbe3121a26e518e7028aa93d1fb363;***.704.506-** - LARISSA MAGALHAES VINHAL;3;88.55000000000001;29.51666666666667
485;efd71ef9d85229892566a9d354b0c7b33a48f1b4b89f2062b13b4b8ae8a9797c;***.503.026-** - LUIZ CARLOS RODRIGUES SILVA;1;125.7;125.7
486;f14b8ac839213d6be08574114de9d6cbcd851db2f1e2a7d9517d202625bfea97;***.758.536-** - VALDOILSON VICENTE PACHECO;8;6577.35;822.16875
487;f310041b2860b0dd1852561ca74e6f6f59b9ec2d7f730733c5917d401bd25e5f;***.285.666-** - WENDER PAULO TAVARES;1;95.7;95.7
488;f905decec70be20b48a51013a9572cbb7370b9e659ec8a06b76709339bd6f05b;***.403.016-** - VILMAR CARNEIRO DOS REIS;1;5022.57;5022.57
489;fa38641264c7bc00c54de028b0c3b1b907ba46c9f452985370c9cab616f49709;***.094.696-** - PAULO SERGIO FERNANDES DE OLIVEIRA;1;15775.5;15775.5
490;fdb6dbaf3391e4b40f7981a27a7131d4316df95f036c82614524ebda22843a4f;***.616.366-** - CLARA MARIA DE MAGALHAES BRAGA;1;165.3;165.3
491;fecf2bbcb5a582533a608ae3e677f674758f53ad808cdbc9a103fd650b5f9f51;***.368.456-** - JAKELINE SEMBRANEL DA MOTA COSTA;4;3011.4;752.85
492;fef00b05866d760b79859ff758e60665b559f2e66954ec330db0c84f400708b4;***.063.406-** - IARA SILVA GARCIA;2;575.3100000000001;287.65500000000003
493;ffa1d38f8ba25268418da697faa519f2b90e0ceee2669645964d01fc4b1c1431;***.790.846-** - VALMIR EUSTÁQUIO CANEDO;4;10291.5;2572.875
